date,game,is_show,ac_ids,count,titles
2020-10-13,中世纪王朝&Party Animals,False,18620844,1,女流-2020.10.13-中世纪王朝&Party Animals
2020-10-14,中世纪王朝,False,18653394,1,女流-2020.10.14-中世纪王朝
2020-10-15,舞蹈迷藏&Fall Guys,False,18685618,1,女流-2020.10.15-舞蹈迷藏&Fall Guys
2020-10-16,不思议的皇冠,False,18717588,1,女流-2020.10.16-不思议的皇冠
2020-10-17,不思议的皇冠,False,18751857,1,女流-2020.10.17-不思议的皇冠
2020-10-18,心灵砒霜,True,18801851,18778678,2,女流-2020.10.18-心灵砒霜弹幕版 | 女流-2020.10.18-心灵砒霜
2020-10-19,儿时的游戏,False,18803859,1,女流-2020.10.19-儿时的游戏
2020-10-20,儿时的游戏,False,18837459,1,女流-2020.10.20-儿时的游戏
2020-10-23,儿时的游戏,False,18960227,1,女流-2020.10.23-儿时的游戏
2020-10-24,Manifold Garden,False,19004989,1,女流-2020.10.24-Manifold Garden
2020-10-25,心灵砒霜,True,19076724,19044072,2,女流-2020.10.25-心灵砒霜弹幕版 | 女流-2020.10.25-心灵砒霜
2020-10-26,Manifold Garden,False,19080895,1,女流-2020.10.26-Manifold Garden
2020-10-28,佩奇补场你补票,False,19146701,1,女流-2020.10.28-佩奇补场你补票
2020-10-29,轩辕剑7,False,19172801,1,女流-2020.10.29-轩辕剑7
2020-10-30,轩辕剑7,False,19197004,1,女流-2020.10.30-轩辕剑7
2020-10-31,轩辕剑7,False,19267803,19267934,2,女流-2020.10.31-轩辕剑7 | 女流-2020.10.31-轩辕剑7
2020-11-01,心灵砒霜,True,19288524,19270461,2,女流-2020.11.1-心灵砒霜弹幕版 | 女流-2020.11.1-心灵砒霜
2020-11-02,皮克敏3,False,19291782,1,P3-2020.11.2-皮克敏3
2020-11-03,皮克敏3,False,19318278,1,女流-2020.11.3-皮克敏3
2020-11-04,皮克敏3,False,19341793,1,女流-2020.11.4-皮克敏3
2020-11-06,只狼,False,19427375,1,女流-2020.11.6-只狼
2020-11-07,腾讯科学WE大会,False,19456271,1,女流-2020.11.7-腾讯科学WE大会
2020-11-08,心灵砒霜,True,19507225,19483590,2,女流-2020.11.08-心灵砒霜弹幕版 | 女流-2020.11.08-心灵砒霜
2020-11-09,Teardown,False,19510643,1,女流-2020.11.9-Teardown
2020-11-10,Teardown,False,19541827,1,女流-2020.11.10-Teardown
2020-11-11,天穗之咲稻姬,False,19571771,1,女流-2020.11.11-天穗之咲稻姬
2020-11-12,天穗之咲稻姬,False,19601862,1,女流-2020.11.12-天穗之咲稻姬
2020-11-13,宇宙机器人&麻布仔大冒险&天穗之咲稻姬,False,19650558,1,女流-2020.11.13-宇宙机器人&麻布仔大冒险&天穗之咲稻姬
2020-11-14,天穗之咲稻姬,False,19695177,1,女流-2020.11.14-天穗之咲稻姬
2020-11-15,心灵砒霜,True,19751235,19724913,2,女流-2020.11.15-心灵砒霜弹幕版 | 女流-2020.11.15-心灵砒霜
2020-11-16,天穗之咲稻姬,False,19753727,1,女流-2020.11.16-天穗之咲稻姬
2020-11-18,天穗之咲稻姬,False,19812004,1,女流-2020.11.18-天穗之咲稻姬
2020-11-20,恶魔之魂,False,19894789,1,女流-2020.11.20-恶魔之魂
2020-11-21,恶魔之魂,False,19935556,1,女流-2020.11.21-恶魔之魂
2020-11-22,心灵砒霜,True,20002665,19978319,2,女流-2020.11.22-心灵砒霜-弹幕版 | 女流-2020.11.22-心灵砒霜
2020-11-23,恶魔之魂,False,20004769,1,女流-2020.11.23-恶魔之魂
2020-11-24,恶魔之魂,False,20056799,20028351,2,女流-2020.11.24-恶魔之魂 | 女流-2020.11.24-恶魔之魂
2020-11-27,恶魔之魂&暗影国度,False,20120091,20119175,2,女流-2020.11.27-恶魔之魂&暗影国度-助唱艾泽拉斯 | 女流-2020.11.27-恶魔之魂&暗影国度-助唱艾泽拉斯
2020-11-28,恶魔之魂,False,20147922,20148404,2,女流-2020.11.28-恶魔之魂 | 女流-2020.11.28-恶魔之魂
2020-11-29,心灵砒霜,True,20203920,20171380,2,女流-2020.11.29-心灵砒霜弹幕版 | 女流-2020.11.29-心灵砒霜
2020-11-30,大周午夜音乐台,False,20235350,1,女流-2020.11.30-大周午夜音乐台
2020-12-01,恶魔之魂二周目,False,20239985,20238877,2,女流-2020.12.1-恶魔之魂二周目 | 女流-2020.12.1-恶魔之魂二周目
2020-12-02,恶魔之魂二周目,False,20271529,1,女流-2020.12.2-恶魔之魂二周目
2020-12-03,恶魔之魂三周目搞搞,False,20298711,1,女流-2020.12.3-恶魔之魂三周目搞搞
2020-12-06,心灵砒霜,True,20431312,20401557,20399669,3,女流-2020.12.6-心灵砒霜弹幕版 | 女流-2020.12.6-心灵砒霜 | 女流-2020.12.6-心灵砒霜
2020-12-08,谁是内鬼,False,20467396,1,女流-2020.12.8-谁是内鬼
2020-12-09,赛博朋克2077,False,20534676,20534446,2,女流-2020.12.9-赛博朋克2077 | 女流-2020.12.9-赛博朋克2077
2020-12-10,赛博朋克2077,False,20571499,20572438,20539178,3,女流-2020.12.10-赛博朋克2077 | 女流-2020.12.10-赛博朋克2077 | 女流-2020.12.10-赛博朋克2077
2020-12-12,赛博朋克2077,False,20602883,20603230,2,女流-2020.12.12-赛博朋克2077 | 女流-2020.12.12-赛博朋克2077
2020-12-13,心灵砒霜,True,20696024,20636556,2,女流-2020.12.13-心灵砒霜弹幕版 | 女流-2020.12.13-心灵砒霜
2020-12-15,赛博朋克2077,False,20732986,1,女流-2020.12.15-赛博朋克2077
2020-12-16,赛博朋克2077,False,20764711,20765419,2,女流-2020.12.16-赛博朋克2077 | 女流-2020.12.16-赛博朋克2077
2020-12-17,赛博朋克2077,False,20819562,1,女流-2020.12.17-赛博朋克2077
2020-12-18,赛博朋克2077&自由篮球,False,20831325,1,女流-2020.12.18-赛博朋克2077&自由篮球
2020-12-19,赛博朋克2077,False,20861912,1,女流-2020.12.19-赛博朋克2077
2020-12-20,心灵砒霜,True,20919614,20892946,2,女流-2020.12.20-心灵砒霜弹幕版 | 女流-2020.12.20-心灵砒霜
2020-12-21,赛博朋克2077,False,20922907,1,女流-2020.12.21-赛博朋克2077
2020-12-22,chi66女队再战糖豆人,False,20954758,1,女流-2020.12.22-chi66女队再战糖豆人
2020-12-23,佩奇来了，你呢,False,20984238,1,女流-2020.12.23-佩奇来了，你呢
2020-12-25,亚索我还是不玩了吧,False,21052271,1,女流-2020.12.25-亚索我还是不玩了吧
2020-12-26,经典就是经典呐,False,21084338,1,女流-2020.12.26-经典就是经典呐
2020-12-27,心灵砒霜,True,21136970,21109689,2,女流-2020.12.27-心灵砒霜弹幕版 | 女流-2020.12.27-心灵砒霜
2020-12-28,星露谷物语联机版,False,21138243,1,女流-2020.12.28-星露谷物语联机版
2020-12-29,星露谷物语联机版,False,21177812,21177041,2,女流-2020.12.29-星露谷物语联机版 | 女流-2020.12.29-星露谷物语联机版
2020-12-30,星露谷物语联机版,False,21212474,1,女流-2020.12.30-星露谷物语联机版
2020-12-31,跨年歌会一起跨年,False,21284409,1,女流-2020.12.31-跨年歌会一起跨年
2021-01-01,星露谷物语联机版,False,21287167,21286100,2,女流-2021.1.1-星露谷物语联机版 | 女流-2021.1.1-星露谷物语联机版
2021-01-02,星露谷物语联机版,False,21317278,1,女流-2021.1.2-星露谷物语联机版
2021-01-03,心灵砒霜,True,21385606,21348742,2,女流-2021.1.3-心灵砒霜弹幕版 | 女流-2021.1.3-心灵砒霜
2021-01-04,星露谷物语联机版,False,21396712,21397340,2,女流-2021.1.4-星露谷物语联机版 | 女流-2021.1.4-星露谷物语联机版
2021-01-05,星露谷物语联机版,False,21441992,21442219,2,女流-2021.1.5-星露谷物语联机版 | 女流-2021.1.5-星露谷物语联机版
2021-01-06,星露谷物语联机版,False,21478834,1,女流-2021.1.6-星露谷物语联机版
2021-01-07,星露谷物语联机版,False,21551022,1,女流-2021.1.7-星露谷物语联机版
2021-01-08,星露谷物语联机版&使命战场,False,21664877,1,女流-2021.1.8-星露谷物语联机版&使命战场
2021-01-10,心灵砒霜,True,21769028,21718332,2,女流-2021.1.10-心灵砒霜弹幕版 | 女流-2021.1.10-心灵砒霜
2021-01-11,星露谷物语继续耕耘,False,21776992,1,女流-2021.1.11-星露谷物语继续耕耘
2021-01-12,星露谷物语继续耕耘,False,21857452,1,女流-2021.1.12-星露谷物语继续耕耘
2021-01-13,星露谷物语继续耕耘,False,22027262,1,女流-2021.1.13-星露谷物语继续耕耘
2021-01-14,心灵砒霜,True,32128863,32127703,2,女流-2021.1.14-心灵砒霜弹幕版 | 女流-2021.1.14-心灵砒霜
2021-01-14,星露谷物语继续耕耘,False,22032474,1,女流-2021.1.14-星露谷物语继续耕耘
2021-01-15,仙剑奇侠传7试玩&星露谷物语&游戏王：决斗链接,False,22113044,1,女流-2021.1.15-仙剑奇侠传7试玩&星露谷物语&游戏王：决斗链接
2021-01-16,星露谷物语,False,22183924,1,女流-2021.1.16-星露谷物语
2021-01-17,心灵砒霜,True,22356133,22263081,2,女流-2021.1.17-心灵砒霜弹幕版 | 女流-2021.1.17-心灵砒霜
2021-01-18,星露谷物语,False,22364964,1,女流-2021.1.18-星露谷物语
2021-01-19,星露谷物语,False,22436407,1,女流-2021.1.19-星露谷物语
2021-01-20,星露谷物语全收集之路,False,22519025,1,女流-2021.1.20-星露谷物语全收集之路
2021-01-21,心灵砒霜,True,32434021,32432797,32432340,32431880,4,女流-2021.1.21-心灵砒霜弹幕版（下） | 女流-2021.1.21-心灵砒霜弹幕版（上） | 女流-2021.1.21-心灵砒霜（下） | 女流-2021.1.21-心灵砒霜（上）
2021-01-22,Shady Part of Me&归家异途2,False,22712405,1,女流-2021.1.22-Shady Part of Me&归家异途2
2021-01-24,心灵砒霜,True,22975377,22904778,2,女流-2021.1.24-心灵砒霜弹幕版 | 女流-2021.1.24-心灵砒霜
2021-01-25,Shady Part of Me&糖豆人&文明6,False,22986109,1,女流-2021.1.25-Shady Part of Me&糖豆人&文明6
2021-01-26,文明6,False,23080553,1,女流-2021.1.26-文明6
2021-01-27,文明6,False,23163357,1,女流-2021.1.27-文明6
2021-01-28,橙光 传闻中的女帝后宫,False,23259917,1,女流-2021.1.28-橙光 传闻中的女帝后宫
2021-01-29,高殿战记&橙光 传闻中的女帝后宫,False,23358929,1,女流-2021.1.29-高殿战记&橙光 传闻中的女帝后宫
2021-01-30,戴森球计划,False,23446918,1,女流-2021.1.30-戴森球计划
2021-01-31,心灵砒霜,True,23637191,23537068,2,女流-2021.1.31-心灵砒霜弹幕版 | 女流-2021.1.31-心灵砒霜
2021-01-31,戴森球计划,False,23644448,1,女流-2021.1.31-戴森球计划
2021-02-01,戴森球计划,False,23648475,1,女流-2021.2.1-戴森球计划
2021-02-02,戴森球计划,False,23730366,1,女流-2021.2.2-戴森球计划
2021-02-03,女巫来了&绝地求生&谁是内鬼,False,23824361,1,女流-2021.2.3-女巫来了&绝地求生&谁是内鬼
2021-02-04,戴森球计划,False,23907923,1,女流-2021.2.4-戴森球计划
2021-02-05,戴森球计划&明日之后,False,24004812,1,女流-2021.2.5-戴森球计划&明日之后
2021-02-07,心灵砒霜,True,24285697,24194463,2,女流-2021.2.7-心灵砒霜弹幕版 | 女流-2021.2.7-心灵砒霜
2021-02-08,烟火&一梦江湖,False,24290442,1,女流-2021.2.8-烟火&一梦江湖
2021-02-09,出门买个糖葫芦,False,24369028,1,女流-2021.2.9-出门买个糖葫芦
2021-02-11,小小梦魔2,False,24545907,1,女流-2021.2.11-小小梦魔2
2021-02-12,小小梦魇2,False,24641799,1,女流-2021.2.12-小小梦魇2
2021-02-13,马里奥3D世界NS版来啦,False,24733031,1,女流-2021.2.13-马里奥3D世界NS版来啦
2021-02-14,心灵砒霜,True,24912113,24832966,2,女流-2021.2.14-心灵砒霜弹幕版 | 女流-2021.2.14-心灵砒霜
2021-02-14,雀魂麻將,False,24914321,1,女流-2021.2.14-雀魂麻將
2021-02-16,大吉大利 今晚吃鸡,False,25093509,1,女流-2021.2.16-大吉大利 今晚吃鸡
2021-02-16,马里奥3d世界新DLC,False,25018032,25015484,2,女流-2021.2.16-马里奥3d世界新DLC | 女流-2021.2.16-马里奥3d世界新DLC
2021-02-17,马里奥3d世界+狂怒世界,False,25101273,25103817,2,女流-2021.2.17-马里奥3d世界+狂怒世界 | 女流-2021.2.17-马里奥3d世界+狂怒世界
2021-02-19,鬼谷八荒,False,25374839,25283260,2,女流-2021.2.19-鬼谷八荒 | 女流-2021.2.19-鬼谷八荒
2021-02-21,心灵砒霜,True,25570282,25462963,2,女流-2021.2.21-心灵砒霜弹幕版 | 女流-2021.2.21-心灵砒霜
2021-02-22,鬼谷八荒,False,25581655,1,女流-2021.2.22-鬼谷八荒
2021-02-23,鬼谷八荒,False,25663058,25664841,2,女流-2021.2.23-鬼谷八荒 | 女流-2021.2.23-鬼谷八荒
2021-02-24,痞子英雄,False,25772153,25773232,2,女流-2021.2.24-痞子英雄 | 女流-2021.2.24-痞子英雄
2021-02-25,牧场物语之橄榄镇与希望的大地,False,25859321,25857215,2,女流-2021.2.25-牧场物语之橄榄镇与希望的大地 | 女流-2021.2.25-牧场物语之橄榄镇与希望的大地
2021-02-27,节奏医生,False,26047503,26044334,2,女流-2021.2.27-节奏医生 | 女流-2021.2.27-节奏医生
2021-02-28,心灵砒霜,True,26081711,26076812,2,女流-2021.2.28-心灵砒霜弹幕版 | 女流-2021.2.28-心灵砒霜
2021-03-01,节奏医生,False,26103734,1,女流-2021.3.1-节奏医生
2021-03-02,鬼谷八荒,False,26178904,26177174,2,女流-2021.3.2-鬼谷八荒 | 女流-2021.3.2-鬼谷八荒
2021-03-03,ALTF4,False,26236002,1,女流-2021.3.3-ALTF4
2021-03-04,ALTF4,False,26297737,26299429,2,女流-2021.3.4-ALTF4 | 女流-2021.3.4-ALTF4
2021-03-05,节奏医生,False,26348917,26348258,2,女流-2021.3.5-节奏医生 | 女流-2021.3.5-节奏医生
2021-03-06,ALTF4,False,26366420,1,女流-2021.3.6-ALTF4
2021-03-06,节奏医生,False,26367245,1,女流-2021.3.6-节奏医生
2021-03-07,心灵砒霜,True,26408836,26386635,26386716,3,女流-2021.3.7-心灵砒霜弹幕版 | 女流-2021.3.7-心灵砒霜 | 女流-2021.3.7-心灵砒霜
2021-03-08,大富翁10,False,26425905,26419107,2,女流-2021.3.8-大富翁10 | 女流-2021.3.8-大富翁10
2021-03-09,Tiny Lands,False,26476396,1,女流-2021.3.9-Tiny Lands
2021-03-09,节奏医生,False,26478113,1,女流-2021.3.9-节奏医生
2021-03-11,阿尔芭与野生动物的故事,False,26630182,26628374,2,女流-2021.3.11-阿尔芭与野生动物的故事 | 女流-2021.3.11-阿尔芭与野生动物的故事
2021-03-12,CSGO,False,26691826,1,女流-2021.3.12-CSGO
2021-03-12,魔兽争霸rpg,False,26693309,1,女流-2021.3.12-魔兽争霸rpg
2021-03-13,雀魂,False,26761234,26759877,2,女流-2021.3.13-雀魂 | 女流-2021.3.13-雀魂
2021-03-14,心灵砒霜,True,26869011,26822949,26823649,3,女流-2021.3.14-心灵砒霜弹幕版 | 女流-2021.3.14-心灵砒霜 | 女流-2021.3.14-心灵砒霜
2021-03-15,Hades,False,26873129,26873498,2,女流-2021.3.15-Hades | 女流-2021.3.15-Hades
2021-03-16,Hades,False,26910411,26909178,2,女流-2021.3.16-Hades | 女流-2021.3.16-Hades
2021-03-17,Hades,False,26950397,26949574,2,女流-2021.3.17-Hades | 女流-2021.3.17-Hades
2021-03-18,Hades,False,26979859,26978543,2,女流-2021.3.18-Hades | 女流-2021.3.18-Hades
2021-03-18,The Room4,False,27004130,1,女流-2021.3.18-The Room4
2021-03-19,The Room4,False,27004224,1,女流-2021.3.19-The Room4
2021-03-20,战意,False,27028479,1,女流-2021.3.20-战意
2021-03-20,绝地求生,False,27028197,1,女流-2021.3.20-绝地求生
2021-03-21,心灵砒霜,True,27071329,27048107,2,女流-2021.3.21-心灵砒霜弹幕版 | 女流-2021.3.21-心灵砒霜
2021-03-21,极限竞速地平线4,False,27048216,1,女流-2021.3.21-极限竞速地平线4
2021-03-22,末日准备狂,False,27085144,27082686,2,女流-2021.3.22-末日准备狂 | 女流-2021.3.22-末日准备狂
2021-03-24,Puyo Puyo Tetris 2,False,27146913,1,女流-2021.3.24-Puyo Puyo Tetris 2
2021-03-25,Puyo Puyo Tetris 2,False,27179432,1,女流-2021.3.25-Puyo Puyo Tetris 2
2021-03-25,察言观色3部曲,False,27179430,1,女流-2021.3.25-察言观色3部曲
2021-03-26,1.怪物猎人 崛起,False,27236153,1,女流-2021.3.26-1.怪物猎人 崛起
2021-03-26,2.怪物猎人 崛起,False,27236154,1,女流-2021.3.26-2.怪物猎人 崛起
2021-03-26,坎公骑冠剑,False,27236155,1,女流-2021.3.26-坎公骑冠剑
2021-03-27,怪物猎人 弓箭手的修行,False,27238768,27238770,2,女流-2021.3.27-怪物猎人 弓箭手的修行（上） | 女流-2021.3.27-怪物猎人 弓箭手的修行（下）
2021-03-28,心灵砒霜,True,27281328,27256674,27256300,3,女流-2021.3.28-心灵砒霜弹幕版 | 女流-2021.3.28-心灵砒霜（下） | 女流-2021.3.28-心灵砒霜（上）
2021-03-29,It Takes Two,False,27288688,27288686,2,女流-2021.3.29-It Takes Two（上） | 女流-2021.3.29-It Takes Two（下）
2021-03-30,It Takes Two,False,27349793,27349790,2,女流-2021.3.30-It Takes Two（上） | 女流-2021.3.30-It Takes Two（下）
2021-04-06,打猎的日子不刮痧,False,27513425,1,女流-2021.4.6-打猎的日子不刮痧
2021-04-07,怪物猎人：崛起,False,27551106,27550993,2,女流-2021.4.7-怪物猎人：崛起（下） | 女流-2021.4.7-怪物猎人：崛起（上）
2021-04-08,怪物猎人：崛起,False,27573183,27573053,2,女流-2021.4.8-怪物猎人：崛起（下） | 女流-2021.4.8-怪物猎人：崛起（上）
2021-04-09,怪物猎人：崛起,False,27601702,27601608,2,女流-2021.4.9-怪物猎人：崛起（上） | 女流-2021.4.9-怪物猎人：崛起（下）
2021-04-10,怪物猎人：崛起,False,27620220,27620098,2,女流-2021.4.10-怪物猎人：崛起（上） | 女流-2021.4.10-怪物猎人：崛起（下）
2021-04-11,心灵砒霜,True,27672198,27640533,27640511,3,女流-2021.4.11-心灵砒霜弹幕版 | 女流-2021.4.11-心灵砒霜（上） | 女流-2021.4.11-心灵砒霜（下）
2021-04-13,Genesis Noir,False,27734800,27707306,2,P8-2021.4.13-Genesis Noir | 女流-2021.4.13-Genesis Noir  (上)
2021-04-14,鬼谷八荒,False,27737097,27736681,2,女流-2021.4.14-鬼谷八荒（上） | 女流-2021.4.14-鬼谷八荒（下）
2021-04-15,鬼谷八荒,False,27775135,27774951,2,女流-2021.4.15-鬼谷八荒（上） | 女流-2021.4.15-鬼谷八荒（下）
2021-04-16,鬼谷八荒,False,27852232,27851026,2,女流-2021.4.16-鬼谷八荒（上） | 女流-2021.4.16-鬼谷八荒（下）
2021-04-17,Hidden Through Time,False,27884083,1,女流-2021.4.17-Hidden Through Time
2021-04-17,鬼谷八荒,False,27884269,1,女流-2021.4.17-鬼谷八荒
2021-04-18,心灵砒霜,True,27932190,27900075,27899650,3,女流-2021.4.18-心灵砒霜弹幕版 | 女流-2021.4.18-心灵砒霜（上） | 女流-2021.4.18-心灵砒霜（下）
2021-04-19,佩奇的快乐你想象不到,False,28284810,28276775,28275193,3,女流-2021.4.19-佩奇的快乐你想象不到 | 女流-2021.4.19-佩奇的快乐你想象不到（上） | 女流-2021.4.19-佩奇的快乐你想象不到（下）
2021-04-20,Hidden Through Time,False,28001573,28001266,2,女流-2021.4.20-Hidden Through Time（上） | 女流-2021.4.20-Hidden Through Time（下）
2021-04-21,怪物男孩,False,28077546,28077075,2,女流-2021.4.21-怪物男孩（上） | 女流-2021.4.21-怪物男孩（下）
2021-04-22,怪物男孩,False,28080717,28080719,2,女流-2021.4.22-怪物男孩（上） | 女流-2021.4.22-怪物男孩（下）
2021-04-22,怪物男孩 夜间场,False,28111011,1,女流-2021.4.22-怪物男孩 夜间场
2021-04-23,怪物男孩,False,28153508,28122914,2,女流-2021.4.23-怪物男孩 | 女流-2021.4.23-怪物男孩（下）
2021-04-24,怪物男孩,False,28159371,1,女流-2021.4.24-怪物男孩
2021-04-24,怪物男孩&永劫无间,False,28159717,1,女流-2021.4.24-怪物男孩&永劫无间
2021-04-25,心灵砒霜,True,28231255,1,女流-2021.4.25-心灵砒霜（上）
2021-04-25,心灵砒霜&,True,28273471,1,女流-2021.4.25-心灵砒霜&弹幕版
2021-04-25,心灵砒霜（下 ）,True,28234389,1,女流-2021.4.25-心灵砒霜（下 ）
2021-04-26,21.4.26 天神镇物语试玩,False,28284808,1,女流-2021.4.26 天神镇物语试玩（下）
2021-04-27,世界游戏大全51&坎公骑冠剑,False,28310058,28309772,2,女流-2021.4.27-世界游戏大全51&坎公骑冠剑 | 女流-2021.4.27-世界游戏大全51&坎公骑冠剑
2021-04-30,PS发布会,False,28399662,1,女流-2021.4.30-PS发布会
2021-05-01,世界游戏大全51,False,28433673,1,女流-2021.5.1-世界游戏大全51
2021-05-01,超级马里欧派对,False,28432400,1,女流-2021.5.1-超级马里欧派对
2021-05-02,心灵砒霜,True,28479093,28479195,28433697,28433434,4,女流-2021.5.2-心灵砒霜弹幕版（上） | 女流-2021.5.2-心灵砒霜弹幕版（下） | 女流-2021.5.2-心灵砒霜（上） | 女流-2021.5.2-心灵砒霜（下）
2021-05-03,世界游戏大全51,False,28482826,28482825,2,女流-2021.5.3-世界游戏大全51（上） | 女流-2021.5.3-世界游戏大全51（下）
2021-05-04,世界游戏大全51&超级马里欧派对,False,28481259,1,女流-5.4-世界游戏大全51&超级马里欧派对（上）
2021-05-04,超级马里欧派对,False,28481360,1,女流-5.4-超级马里欧派对（下）
2021-05-06,神奇男孩 爱莎在怪物世界,False,28520506,28520367,2,女流-2021.5.6-神奇男孩 爱莎在怪物世界（上） | 女流-2021.5.6-神奇男孩 爱莎在怪物世界（下）
2021-05-07,生化危机8：村庄,False,28543727,28543731,2,女流-2021.5.7-生化危机8：村庄（上） | 女流-2021.5.7-生化危机8：村庄（下）
2021-05-08,生化危机8：村庄,False,28560944,28560452,2,女流-2021.5.8-生化危机8：村庄（下） | 女流-2021.5.8-生化危机8：村庄（上）
2021-05-09,生化危机8：村庄,False,28591116,28591039,2,女流-2021.5.9-生化危机8：村庄（下） | 女流-2021.5.9-生化危机8：村庄（上）
2021-05-10,出门前佩奇会儿,False,28613597,1,女流-2021.5.10-出门前佩奇会儿
2021-05-12,绿林侠盗,False,28687173,28686740,2,女流-2021.5.12-绿林侠盗（下） | 女流-2021.5.12-绿林侠盗（上）
2021-05-13,怪物男孩,False,28722583,28722548,2,女流-2021.5.13-怪物男孩(下) | 女流-2021.5.13-怪物男孩(上)
2021-05-16,心灵砒霜,True,28886182,28858051,2,女流-2021.5.16-心灵砒霜弹幕版 | 女流-2021.5.16-心灵砒霜
2021-05-18,无尽旅途,False,28925578,28925305,2,女流-2021.5.18-无尽旅途（下） | 女流-2021.5.18-无尽旅途（上）
2021-05-18,深海迷航,False,28949328,28949045,2,女流-2021.5.18-深海迷航 （下） | 女流-2021.5.18-深海迷航 （上）
2021-05-19,深海迷航,False,28979818,1,女流-2021.5.19-深海迷航
2021-05-20,深海迷航,False,29013227,29013234,2,女流-2021.5.20-深海迷航（下） | 女流-2021.5.20-深海迷航（上）
2021-05-21,深海迷航,False,29053665,1,女流-2021.5.21-深海迷航
2021-05-22,深海迷航,False,29116535,29076827,2,女流-2021.5.22-深海迷航 | 女流-2021.5.22-深海迷航
2021-05-25,Turnip Boy,False,29144375,1,女流-2021.5.25-Turnip Boy
2021-05-28,幸运房东,False,29245667,29245796,2,女流-2021.5.28-幸运房东（下） | 女流-2021.5.28-幸运房东（上）
2021-05-29,科学家面对面,False,29294635,1,女流-2021.5.29-科学家面对面
2021-06-01,下午茶时间,False,29390922,29390134,2,女流-2021.6.1-下午茶时间（下） | 女流-2021.6.1-下午茶时间（上）
2021-06-02,魔兽怀旧服,False,29430144,1,女流-2021.6.2-魔兽怀旧服
2021-06-03,魔兽怀旧服,False,29439384,1,女流-2021.6.3-魔兽怀旧服
2021-06-04,空洞骑士,False,29449434,1,女流-2021.6.4-空洞骑士
2021-06-05,空洞骑士,False,29458998,29458744,2,女流-2021.6.5-空洞骑士（下） | 女流-2021.6.5-空洞骑士（上）
2021-06-06,心灵砒霜,True,29493793,1,女流-2021.6.6-心灵砒霜弹幕版
2021-06-08,空洞骑士,False,29558922,1,女流--2021.6.8-空洞骑士
2021-06-09,空洞骑士,False,29625319,29623301,2,女流-6.9-空洞骑士（上） | 女流-6.9-空洞骑士（下）
2021-06-10,空洞骑士,False,29652965,29652168,2,女流-2021.6.10-空洞骑士(下) | 女流-2021.6.10-空洞骑士(上)
2021-06-11,你画我猜,False,29675884,1,女流-2021.6.11-你画我猜
2021-06-12,PowerWash Simulator,False,29698266,29698234,2,女流-2021.6.12-PowerWash Simulator（下） | 女流-2021.6.12-PowerWash Simulator（上）
2021-06-13,心灵砒霜,True,29740163,29719796,2,女流-2021.6.13-心灵砒霜弹幕版 | 女流-2021.6.13-心灵砒霜
2021-06-15,空洞骑士,False,29795203,29794635,2,女流-2021.6.15-空洞骑士（下） | 女流-2021.6.15-空洞骑士（上）
2021-06-15,空洞骑士（中）,False,29795099,1,女流-2021.6.15-空洞骑士（中）
2021-06-16,周三晚上66,False,29822588,29822573,2,女流-2021.6.16-周三晚上66（下） | 女流-2021.6.16-周三晚上66（上）
2021-06-17,永劫无间,False,29823979,29823978,2,女流-2021.6.17-永劫无间（下） | 女流-2021.6.17-永劫无间（上）
2021-06-18,永劫无间,False,29853069,29852646,2,女流-2021.6.18-永劫无间（下） | 女流-2021.6.18-永劫无间（上）
2021-06-19,永劫无间,False,29886242,29865974,2,女流-2021.6.19-永劫无间 | 女流-2021.6.19-永劫无间
2021-06-20,永劫无间,False,29885872,29885724,2,女流-2021.6.20-永劫无间（上） | 女流-2021.6.20-永劫无间（下）
2021-06-21,永劫无间,False,29909138,29909134,2,女流-2021.6.21-永劫无间（上） | 女流-2021.6.21-永劫无间（下）
2021-06-22,永劫无间,False,29949972,29949863,2,女流-2021.6.22-永劫无间（上） | 女流-2021.6.22-永劫无间（下）
2021-06-22,永劫无间（中）,False,29950812,1,女流-2021.6.22-永劫无间（中）
2021-06-27,心灵砒霜&,True,30088639,30088542,2,女流-2021.6.27-心灵砒霜&弹幕版（上） | 女流-2021.6.27-心灵砒霜&弹幕版（下）
2021-06-27,砒霜前聊10块钱的,True,30077895,1,P1-2021.6.27-砒霜前聊10块钱的
2021-06-28,迷宫大侦探,False,30090133,1,女流-2021.6.28-迷宫大侦探
2021-06-29,霓虹深渊,False,30100911,30100597,2,女流-2021.6.29-霓虹深渊（下） | 女流-2021.6.29-霓虹深渊（上）
2021-06-30,霓虹深渊,False,30109533,1,女流-2021.6.30-霓虹深渊
2021-07-02,霓虹深渊,False,30134539,30134499,2,女流-2021.7.2-霓虹深渊 | 女流-2021.7.2-霓虹深渊
2021-07-03,周六来个下午茶吧,False,30143440,1,女流-2021.7.3-周六来个下午茶吧
2021-07-04,心灵砒霜,True,30162195,30152539,2,女流-2021.7.4-心灵砒霜弹幕版 | 女流-2021.7.4-心灵砒霜
2021-07-05,出门走走逛逛,False,30162193,1,女流-2021.7.5-出门走走逛逛
2021-07-06,Creaks,False,30173210,30173099,2,女流-2021.7.6-Creaks（下） | 女流-2021.7.6-Creaks（上）
2021-07-07,空洞骑士,False,30183981,30184002,2,女流-2021.7.7-空洞骑士（下） | 女流-2021.7.7-空洞骑士（上）
